577	6.0136632615E-15	1.0465380815E-19
578	5.9741159566E-15	1.0376977068E-19
579	5.9344313774E-15	1.0290846419E-19
580	5.8946116457E-15	1.0205420476E-19
581	5.8548446738E-15	1.0120692612E-19
582	5.8151306230E-15	1.0037163528E-19
583	5.7752851069E-15	9.9538096099E-20
584	5.7356779964E-15	9.8716363938E-20
585	5.6959409783E-15	9.7901303249E-20
586	5.6562587315E-15	9.7092851776E-20
587	5.6168134269E-15	9.6295892017E-20
588	5.5772404966E-15	9.5510287506E-20
589	5.5379035313E-15	9.4735903457E-20
590	5.4986206224E-15	9.3967737695E-20
591	5.4592123112E-15	9.3205732747E-20
592	5.4202174768E-15	9.2449831760E-20
593	5.3810974830E-15	9.1699978483E-20
594	5.3423875861E-15	9.0956117269E-20
595	5.3035527770E-15	9.0222940387E-20
596	5.2649481384E-15	8.9495598330E-20
597	5.2265720135E-15	8.8778737458E-20
598	5.1882473510E-15	8.8067558072E-20
599	5.1503239255E-15	8.7362008355E-20
600	5.1124498841E-15	8.6666666667E-20
601	5.0746253634E-15	8.5976806503E-20
602	5.0371966720E-15	8.5287794488E-20
603	4.9999879863E-15	8.4608771454E-20
604	4.9629977392E-15	8.3935082143E-20
605	4.9262243767E-15	8.3271194162E-20
606	4.8896663584E-15	8.2612499397E-20
607	4.8534924072E-15	8.1967893705E-20
608	4.8173599495E-15	8.1328300123E-20
609	4.7816074307E-15	8.0702528527E-20
610	4.7462317016E-15	8.0077187077E-20
611	4.7110616117E-15	7.9456681490E-20
612	4.6760957140E-15	7.8845331261E-20
613	4.6414995101E-15	7.8234347204E-20
614	4.6072699489E-15	7.7632391265E-20
615	4.5732381538E-15	7.7030760393E-20
616	4.5397333734E-15	7.6438032683E-20
617	4.5064214652E-15	7.5854104896E-20
618	4.4733010851E-15	7.5270401482E-20
619	4.4406983373E-15	7.4695377170E-20
620	4.4084455456E-15	7.4124735658E-20
621	4.3765398405E-15	7.3554262779E-20
622	4.3449783788E-15	7.2988136295E-20
623	4.3137583427E-15	7.2430453665E-20
624	4.2828769403E-15	7.1877001888E-20
625	4.2524919972E-15	7.1327744000E-20
626	4.2224391543E-15	7.0786719813E-20
627	4.1927157017E-15	7.0253834687E-20
628	4.1633189538E-15	6.9724957512E-20
629	4.1344048075E-15	6.9208090235E-20
630	4.1059691173E-15	6.8687086828E-20
631	4.0778502207E-15	6.8173968648E-20
632	4.0502025990E-15	6.7668645381E-20
633	4.0228656504E-15	6.7167085107E-20
634	3.9959929204E-15	6.6665331450E-20
635	3.9695804358E-15	6.6171218957E-20
